Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000085761	0.7757142857142857	0.5442857142857143	0.4516666666666667	0.5359999999999999	0.48571428571428565	0.53125	0.54
ENSMUSG00000085762	0.054285714285714284	0.0	0.030000000000000002	0.014000000000000002	0.005714285714285714	0.0175	0.0
ENSMUSG00000085763	0.20428571428571432	0.09285714285714286	0.14833333333333334	0.11000000000000001	0.10142857142857142	0.1075	0.31
ENSMUSG00000085765	0.0	0.0014285714285714286	0.0	0.0	0.0	0.00125	0.0
ENSMUSG00000085766	0.008571428571428572	0.025714285714285717	0.03833333333333334	0.04	0.03142857142857143	0.02	0.03
ENSMUSG00000085767	0.2057142857142857	0.27999999999999997	0.285	0.27	0.2642857142857143	0.31125	0.45
ENSMUSG00000085768	0.012857142857142857	0.0	0.0	0.0	0.0	0.01875	0.0
ENSMUSG00000085771	0.0	0.01	0.03	0.054000000000000006	0.022857142857142857	0.01625	0.0
ENSMUSG00000085772	1.1300000000000001	0.9042857142857142	0.4483333333333333	0.292	0.4928571428571428	0.7275	0.51
ENSMUSG00000085776	1.0357142857142858	0.9042857142857142	0.9083333333333332	0.74	0.7042857142857143	0.7424999999999999	0.51
ENSMUSG00000085779	0.024285714285714282	0.0	0.030000000000000002	0.06799999999999999	0.002857142857142857	0.025	0.0
ENSMUSG00000085781	0.30142857142857143	0.39428571428571424	0.19499999999999998	0.018	0.23142857142857146	0.05875	0.21
ENSMUSG00000085782	0.0014285714285714286	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000085783	0.5157142857142858	0.3485714285714286	0.38833333333333336	0.388	0.44000000000000006	0.41500000000000004	0.44
ENSMUSG00000085785	0.0	0.0071428571428571435	0.011666666666666667	0.0	0.008571428571428572	0.0	0.0
