Gene	DEN_AdjLiver_fasted	DEN_AdjLiver_fed	nonDEN_Liver_fasted	nonDEN_Liver_fed	DEN_Tumour_fasted	DEN_Tumour_fed	nonDEN_Tumour_fasted
ENSMUSG00000105691	0.08	0.03	0.07	0.04	0.06	0.05	0.0
ENSMUSG00000105692	1.01	1.08	1.09	1.22	1.07	1.02	0.94
ENSMUSG00000105694	0.14	0.12	0.04	0.1	0.1	0.03	0.0
ENSMUSG00000105695	0.02	0.01	0.0	0.02	0.01	0.0	0.0
ENSMUSG00000105696	0.05	0.0	0.04	0.0	0.0	0.0	0.0
ENSMUSG00000105699	0.13	0.0	0.34	0.06	0.0	0.05	0.06
ENSMUSG00000105700	0.0	0.0	0.04	0.0	0.0	0.0	0.0
ENSMUSG00000105701	0.09	0.05	0.1	0.1	0.09	0.07	0.0
ENSMUSG00000105703	23.86	16.62	26.95	15.79	44.48	25.76	32.11
ENSMUSG00000105705	0.0	0.0	0.0	0.0	0.0	0.0	0.04
ENSMUSG00000105706	0.59	0.0	0.68	0.0	0.0	0.0	0.0
ENSMUSG00000105707	0.04	0.0	0.04	0.07	0.02	0.05	0.0
ENSMUSG00000105708	0.34	0.14	0.17	0.23	0.19	0.11	0.0
ENSMUSG00000105710	0.03	0.06	0.04	0.04	0.03	0.12	0.0
ENSMUSG00000105711	0.0	0.0	0.0	0.01	0.0	0.0	0.0
ENSMUSG00000105714	0.0	0.75	0.0	0.0	0.97	0.0	0.0
ENSMUSG00000105715	0.13	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105717	0.0	0.0	0.0	0.0	0.03	0.01	0.0
ENSMUSG00000105719	0.08	0.05	0.1	0.07	0.09	0.07	0.05
ENSMUSG00000105720	0.02	0.0	0.0	0.0	0.02	0.0	0.0
ENSMUSG00000105721	0.21	1.15	0.0	0.18	0.22	0.25	0.0
ENSMUSG00000105722	0.0	0.05	0.0	0.0	0.0	0.04	0.0
ENSMUSG00000105726	0.0	0.0	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000105728	0.11	0.03	0.13	0.07	0.06	0.06	0.03
ENSMUSG00000105729	0.04	0.04	0.08	0.09	0.05	0.09	0.08
ENSMUSG00000105733	0.02	0.0	0.01	0.03	0.0	0.0	0.0
ENSMUSG00000105737	0.07	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105741	0.21	0.2	0.18	0.19	0.16	0.22	0.22
ENSMUSG00000105742	0.15	0.25	0.39	0.21	0.26	0.24	0.12
ENSMUSG00000105745	0.08	0.02	0.05	0.08	0.05	0.02	0.05
ENSMUSG00000105748	0.16	0.13	0.16	0.14	0.12	0.1	0.06
ENSMUSG00000105750	0.0	0.01	0.0	0.0	0.0	0.01	0.0
ENSMUSG00000105755	0.13	0.54	0.46	0.0	0.16	0.29	0.0
ENSMUSG00000105759	0.22	0.32	0.09	0.09	0.12	0.16	0.09
ENSMUSG00000105760	0.0	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105761	0.17	0.08	0.06	0.06	0.15	0.13	0.04
ENSMUSG00000105762	0.01	0.0	0.03	0.01	0.01	0.02	0.0
ENSMUSG00000105766	0.05	0.0	0.0	0.02	0.04	0.02	0.0
ENSMUSG00000105769	1.1	0.5	0.72	0.87	0.58	0.0	0.86
ENSMUSG00000105771	0.0	0.0	0.0	0.01	0.0	0.0	0.0
ENSMUSG00000105774	0.1	0.03	0.06	0.02	0.0	0.1	0.0
ENSMUSG00000105775	0.2	0.24	0.16	0.23	0.11	0.27	0.0
ENSMUSG00000105776	0.02	0.02	0.05	0.04	0.03	0.05	0.0
ENSMUSG00000105779	0.0	0.06	0.0	0.0	0.1	0.04	0.0
ENSMUSG00000105784	0.0	0.18	0.22	0.0	0.18	0.12	0.0
ENSMUSG00000105786	0.03	0.0	0.0	0.0	0.0	0.02	0.0
ENSMUSG00000105787	0.06	0.07	0.05	0.0	0.14	0.0	0.06
ENSMUSG00000105789	0.19	0.28	0.2	0.04	0.19	0.11	0.16
ENSMUSG00000105791	0.0	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000105796	37.19	0.0	0.0	9.37	0.0	0.0	0.0
ENSMUSG00000105801	0.05	0.03	0.07	0.08	0.13	0.03	0.0
ENSMUSG00000105802	0.05	0.0	0.04	0.04	0.06	0.1	0.0
ENSMUSG00000105804	0.14	0.09	0.14	0.16	0.11	0.14	0.01
ENSMUSG00000105808	0.0	0.56	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105810	0.04	0.03	0.0	0.03	0.06	0.03	0.0
ENSMUSG00000105813	0.17	0.15	0.16	0.21	0.23	0.14	0.13
ENSMUSG00000105814	81.36	88.46	58.73	79.85	152.64	113.61	0.0
ENSMUSG00000105815	0.0	0.0	0.13	0.0	0.0	0.07	0.09
ENSMUSG00000105818	0.04	0.06	0.08	0.06	0.17	0.09	0.02
ENSMUSG00000105820	0.07	0.04	0.03	0.0	0.04	0.03	0.03
ENSMUSG00000105822	0.0	0.0	0.0	0.0	0.02	0.01	0.0
ENSMUSG00000105824	0.02	0.01	0.03	0.02	0.02	0.02	0.02
ENSMUSG00000105826	0.06	0.06	0.04	0.03	0.02	0.03	0.05
ENSMUSG00000105827	0.84	0.0	0.29	0.78	0.22	0.19	0.2
ENSMUSG00000105828	0.23	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105834	1.33	0.58	0.65	0.7	0.65	0.6	0.64
ENSMUSG00000105835	0.0	0.57	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105837	5.86	23.42	3.69	14.83	3.76	15.8	1.96
ENSMUSG00000105838	0.0	2.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105842	0.03	0.04	0.06	0.07	0.03	0.04	0.0
ENSMUSG00000105843	0.02	0.02	0.04	0.03	0.0	0.01	0.0
ENSMUSG00000105846	0.11	0.04	0.05	0.1	0.07	0.02	0.05
ENSMUSG00000105848	0.07	0.08	0.07	0.03	0.02	0.02	0.0
ENSMUSG00000105851	0.65	0.71	0.54	0.69	0.7	0.58	0.6
ENSMUSG00000105852	0.15	0.21	0.11	0.14	0.37	0.16	0.0
ENSMUSG00000105854	0.11	0.07	0.15	0.06	0.07	0.06	0.0
ENSMUSG00000105858	0.12	0.29	0.16	0.13	0.1	0.11	0.0
ENSMUSG00000105861	0.02	0.03	0.01	0.06	0.04	0.03	0.0
ENSMUSG00000105864	0.02	0.0	0.02	0.01	0.0	0.01	0.0
ENSMUSG00000105865	0.75	0.36	0.0	1.26	1.04	0.36	0.0
ENSMUSG00000105866	0.16	0.3	0.35	0.36	0.41	0.12	0.15
ENSMUSG00000105867	0.17	0.02	0.12	0.09	0.06	0.18	0.0
ENSMUSG00000105868	0.0	0.01	0.0	0.01	0.0	0.01	0.0
ENSMUSG00000105870	0.0	0.29	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105871	0.11	0.09	0.17	0.0	0.22	0.08	0.0
ENSMUSG00000105875	0.36	0.13	0.46	0.24	0.33	0.26	0.56
ENSMUSG00000105876	0.25	0.19	0.0	0.31	0.0	0.11	0.11
ENSMUSG00000105878	0.0	0.0	0.0	0.0	3.48	0.0	0.0
ENSMUSG00000105879	2.07	1.91	2.13	1.74	2.42	1.92	2.7
ENSMUSG00000105881	0.16	0.26	0.14	0.23	0.17	0.24	0.1
ENSMUSG00000105889	0.19	0.18	0.17	0.0	0.19	0.0	0.0
ENSMUSG00000105890	0.0	0.0	0.0	0.11	0.07	0.05	0.0
ENSMUSG00000105891	0.72	0.61	2.21	3.53	0.61	1.06	0.67
ENSMUSG00000105892	0.16	0.43	0.19	0.16	0.17	0.13	0.05
ENSMUSG00000105893	0.05	0.05	0.08	0.07	0.11	0.07	0.02
ENSMUSG00000105895	0.15	0.1	0.15	0.13	0.11	0.09	0.09
ENSMUSG00000105896	0.41	0.33	0.67	0.34	0.26	0.23	2.49
ENSMUSG00000105897	0.0	0.03	0.0	0.0	0.03	0.03	0.0
ENSMUSG00000105905	0.0	0.02	0.0	0.0	0.02	0.02	0.0
ENSMUSG00000105906	2.04	3.35	4.83	7.66	8.45	18.69	4.35
ENSMUSG00000105907	2.14	2.02	4.83	3.74	2.01	2.01	11.09
ENSMUSG00000105909	1.55	0.64	2.02	1.49	1.42	0.86	0.2
ENSMUSG00000105910	0.0	0.23	0.0	0.18	0.0	0.22	0.22
ENSMUSG00000105912	0.11	0.03	0.05	0.01	0.01	0.07	0.0
ENSMUSG00000105918	27.53	0.0	0.0	0.0	0.0	12.31	0.0
ENSMUSG00000105923	0.06	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105924	0.0	0.0	0.0	0.91	0.0	0.0	0.0
ENSMUSG00000105928	0.1	0.09	0.05	0.09	0.1	0.08	0.03
ENSMUSG00000105929	0.14	0.04	0.18	0.27	0.12	0.25	0.06
ENSMUSG00000105931	0.0	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000105933	0.09	0.05	0.12	0.11	0.07	0.05	0.03
ENSMUSG00000105935	0.04	0.04	0.04	0.15	0.04	0.03	0.0
ENSMUSG00000105936	0.02	0.06	0.07	0.06	0.02	0.1	0.03
ENSMUSG00000105939	0.0	0.0	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000105940	0.02	0.01	0.04	0.02	0.03	0.03	0.0
ENSMUSG00000105941	0.19	0.22	0.1	0.11	0.18	0.09	0.03
ENSMUSG00000105944	0.09	0.29	0.26	0.25	0.34	0.28	0.0
ENSMUSG00000105945	0.0	0.01	0.01	0.01	0.01	0.02	0.0
ENSMUSG00000105946	0.0	0.0	0.02	0.0	0.0	0.0	0.0
ENSMUSG00000105950	0.11	0.13	0.11	0.07	0.13	0.11	0.08
ENSMUSG00000105953	0.0	0.0	0.08	0.0	0.19	0.0	0.0
ENSMUSG00000105954	0.31	0.21	0.39	0.46	0.43	0.43	0.18
ENSMUSG00000105957	0.59	0.71	0.62	0.65	0.57	0.59	0.51
ENSMUSG00000105959	0.0	0.0	0.05	0.0	0.0	0.0	0.0
ENSMUSG00000105960	0.0	0.0	0.01	0.0	0.0	0.0	0.0
ENSMUSG00000105962	0.13	0.07	0.09	0.16	0.12	0.06	0.02
ENSMUSG00000105963	0.0	0.0	0.0	0.0	0.0	0.12	0.0
ENSMUSG00000105966	0.03	0.0	0.03	0.04	0.03	0.03	0.02
ENSMUSG00000105970	0.12	0.15	0.26	0.22	0.11	0.08	0.02
ENSMUSG00000105971	0.0	0.0	0.05	0.06	0.07	0.0	0.0
ENSMUSG00000105976	0.23	0.12	0.15	0.1	0.35	0.24	0.11
ENSMUSG00000105977	0.61	0.99	0.4	0.0	2.01	0.93	0.0
ENSMUSG00000105979	0.05	0.03	0.02	0.03	0.05	0.03	0.0
ENSMUSG00000105981	0.06	0.06	0.06	0.08	0.05	0.04	0.01
ENSMUSG00000105983	0.0	0.0	0.01	0.0	0.0	0.0	0.0
ENSMUSG00000105985	0.01	0.0	0.0	0.01	0.01	0.0	0.0
ENSMUSG00000105986	0.04	0.04	0.03	0.04	0.0	0.03	0.0
ENSMUSG00000105987	7.36	27.65	9.26	16.92	26.56	21.81	9.84
ENSMUSG00000105990	0.04	0.02	0.04	0.05	0.02	0.0	0.01
ENSMUSG00000105992	0.0	0.14	0.0	0.0	0.16	0.24	0.0
ENSMUSG00000105993	0.0	0.0	0.0	0.02	0.03	0.0	0.0
ENSMUSG00000105995	1.39	0.0	0.0	0.96	0.0	0.0	0.0
ENSMUSG00000106000	0.04	0.02	0.04	0.04	0.03	0.01	0.02
ENSMUSG00000106002	0.0	0.06	0.09	0.0	0.0	0.0	0.0
ENSMUSG00000106009	0.0	0.07	0.0	0.0	0.08	0.0	0.0
ENSMUSG00000106014	0.1	0.0	0.0	13.29	4.0	0.0	0.0
ENSMUSG00000106016	0.0	0.21	0.0	0.0	0.0	0.0	0.24
ENSMUSG00000106019	3.95	2.27	4.95	1.75	3.66	2.38	1.57
ENSMUSG00000106020	0.07	0.0	0.05	0.0	0.0	0.1	0.0
ENSMUSG00000106022	0.4	0.34	0.35	0.45	0.56	0.65	0.32
ENSMUSG00000106024	0.0	0.02	0.02	0.02	0.0	0.01	0.0
ENSMUSG00000106025	0.44	0.31	0.24	0.29	0.64	0.26	0.19
ENSMUSG00000106030	0.02	0.01	0.03	0.03	0.01	0.02	0.01
ENSMUSG00000106031	0.0	0.0	0.0	0.0	0.0	0.03	0.03
ENSMUSG00000106032	0.04	0.03	0.02	0.06	0.02	0.03	0.01
ENSMUSG00000106035	0.2	0.2	0.26	0.26	0.18	0.25	0.25
ENSMUSG00000106036	0.1	0.15	0.15	0.0	0.08	0.07	0.13
ENSMUSG00000106037	16.85	29.61	15.96	17.37	23.76	17.88	12.39
ENSMUSG00000106038	0.02	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106040	0.04	0.11	0.0	0.0	0.08	0.09	0.0
ENSMUSG00000106044	0.04	0.07	0.03	0.03	0.04	0.06	0.02
ENSMUSG00000106048	0.0	0.01	0.01	0.0	0.01	0.02	0.0
ENSMUSG00000106052	0.0	0.18	0.0	0.11	0.0	0.0	0.0
ENSMUSG00000106054	0.0	0.0	0.0	0.0	0.02	0.01	0.0
ENSMUSG00000106056	0.0	0.0	0.0	0.0	0.08	0.0	0.0
ENSMUSG00000106057	0.0	0.07	0.05	0.06	0.0	0.05	0.0
ENSMUSG00000106058	0.0	0.0	0.0	0.0	0.65	0.0	0.0
ENSMUSG00000106059	0.65	0.11	0.25	0.35	0.16	0.0	0.0
ENSMUSG00000106061	0.0	0.0	0.05	0.06	0.04	0.02	0.0
ENSMUSG00000106062	0.07	0.05	0.09	0.03	0.12	0.05	0.03
ENSMUSG00000106063	0.15	0.07	0.06	0.23	0.07	0.21	0.0
ENSMUSG00000106067	0.3	0.54	0.19	0.2	0.23	0.24	0.0
ENSMUSG00000106068	0.0	0.0	0.0	0.0	0.0	0.12	0.0
ENSMUSG00000106069	8.29	22.89	9.27	11.14	5.75	19.22	9.94
ENSMUSG00000106073	0.57	1.17	0.58	0.83	0.73	0.6	0.27
ENSMUSG00000106076	0.14	0.1	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106080	0.0	0.0	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000106081	5.87	0.0	2.2	0.0	7.3	2.15	0.0
ENSMUSG00000106082	0.11	0.09	0.1	0.0	0.21	0.0	0.0
ENSMUSG00000106086	0.01	0.26	0.0	0.0	0.01	0.01	0.0
ENSMUSG00000106087	1.19	0.76	1.1	0.93	1.03	0.95	0.26
ENSMUSG00000106089	0.31	0.11	0.1	0.0	0.0	0.25	0.0
ENSMUSG00000106092	0.22	0.17	0.19	0.37	0.18	0.18	0.02
ENSMUSG00000106093	0.11	0.05	0.04	0.08	0.18	0.04	0.04
ENSMUSG00000106099	0.28	0.26	0.22	0.36	0.37	0.25	0.11
ENSMUSG00000106102	7.76	3.31	1.46	4.49	4.07	4.45	5.82
ENSMUSG00000106103	0.1	0.15	0.16	0.13	0.13	0.12	0.08
ENSMUSG00000106104	0.0	0.05	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106106	347.03	349.92	940.02	1015.3	342.35	301.52	47.82
ENSMUSG00000106107	0.02	0.0	0.0	0.0	0.0	0.02	0.0
ENSMUSG00000106110	0.27	0.07	0.14	0.25	0.1	0.13	0.06
ENSMUSG00000106111	0.0	0.05	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000106115	0.1	0.07	0.11	0.1	0.06	0.1	0.0
ENSMUSG00000106116	0.09	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000106121	0.39	0.21	0.71	0.44	1.69	0.94	0.36
ENSMUSG00000106123	0.02	0.03	0.0	0.05	0.1	0.01	0.0
ENSMUSG00000106128	0.0	0.0	0.0	0.0	3.23	0.0	0.0
ENSMUSG00000106133	3.06	4.78	4.12	2.4	3.12	2.2	1.36
ENSMUSG00000106135	0.13	0.06	0.12	0.25	0.17	0.12	0.12
ENSMUSG00000106139	0.49	0.51	0.39	0.45	0.3	0.61	0.14
ENSMUSG00000106142	0.07	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106143	0.07	0.0	0.0	0.33	0.0	0.0	0.0
ENSMUSG00000106147	2.27	0.71	1.54	13.36	1.57	2.61	0.0
ENSMUSG00000106149	0.09	0.1	0.09	0.09	0.13	0.12	0.03
ENSMUSG00000106153	0.0	0.03	0.04	0.0	0.03	0.0	0.0
ENSMUSG00000106157	0.57	0.25	0.52	0.23	0.25	0.37	0.18
ENSMUSG00000106164	0.94	1.33	1.44	1.17	1.34	1.71	0.16
ENSMUSG00000106166	0.03	0.01	0.04	0.02	0.02	0.03	0.0
ENSMUSG00000106173	0.0	0.13	0.0	0.0	0.13	0.0	0.0
ENSMUSG00000106175	0.0	10.03	0.0	9.15	11.97	5.44	0.0
ENSMUSG00000106178	0.08	0.04	0.07	0.08	0.08	0.15	0.06
ENSMUSG00000106181	0.09	0.07	0.06	0.07	0.04	0.08	0.1
ENSMUSG00000106184	0.09	0.02	0.02	0.07	0.02	0.07	0.0
ENSMUSG00000106185	0.16	0.17	0.04	0.0	0.08	0.06	0.0
ENSMUSG00000106186	0.08	0.22	0.18	0.12	0.27	0.12	0.04
ENSMUSG00000106189	0.0	0.04	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106190	0.05	0.03	0.02	0.03	0.04	0.02	0.01
ENSMUSG00000106194	0.55	0.25	0.2	0.26	0.11	0.2	0.19
ENSMUSG00000106197	0.1	0.06	0.09	0.1	0.08	0.08	0.03
ENSMUSG00000106198	0.12	0.0	0.0	0.0	0.0	0.08	0.0
ENSMUSG00000106200	6.62	6.16	5.78	2.69	13.93	5.53	0.0
ENSMUSG00000106202	0.01	0.0	0.0	0.02	0.02	0.01	0.0
ENSMUSG00000106203	0.0	0.0	0.0	0.91	0.0	0.0	0.0
ENSMUSG00000106205	0.43	0.52	0.43	0.34	0.52	0.29	0.39
ENSMUSG00000106206	0.16	0.08	0.07	0.04	0.11	0.05	0.0
ENSMUSG00000106208	0.13	0.19	0.27	0.11	0.06	0.26	0.06
ENSMUSG00000106209	0.35	0.32	0.22	0.27	0.31	0.29	0.27
ENSMUSG00000106211	0.0	0.0	0.0	0.0	0.0	0.01	0.0
ENSMUSG00000106212	0.0	0.0	0.0	0.01	0.01	0.01	0.0
ENSMUSG00000106217	0.0	0.0	0.32	0.0	0.0	0.0	0.0
ENSMUSG00000106218	0.02	0.0	0.02	0.0	0.02	0.0	0.0
ENSMUSG00000106219	0.04	0.03	0.05	0.03	0.02	0.04	0.01
ENSMUSG00000106220	0.01	0.0	0.0	0.01	0.02	0.0	0.0
ENSMUSG00000106224	0.13	0.12	0.22	0.11	0.14	0.11	0.12
ENSMUSG00000106227	0.3	0.0	0.44	0.0	0.33	0.0	0.0
ENSMUSG00000106229	0.24	0.22	0.25	0.34	0.24	0.17	0.13
ENSMUSG00000106230	0.0	0.0	0.0	0.04	0.0	0.0	0.02
ENSMUSG00000106237	1.29	1.11	1.22	1.71	1.49	0.89	1.08
ENSMUSG00000106239	0.12	0.09	0.07	0.06	0.1	0.07	0.0
ENSMUSG00000106240	0.0	0.0	0.0	0.35	0.0	0.0	0.0
ENSMUSG00000106241	0.08	0.2	0.13	0.23	0.15	0.12	0.07
ENSMUSG00000106243	0.0	0.07	0.0	0.0	0.07	0.05	0.0
ENSMUSG00000106245	0.01	0.01	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106246	0.0	0.0	0.0	0.03	0.0	0.0	0.0
ENSMUSG00000106247	0.0	0.01	0.0	0.0	0.0	0.02	0.0
ENSMUSG00000106251	0.2	0.26	0.25	0.18	0.22	0.19	0.11
ENSMUSG00000106252	214.6	69.74	44.28	182.77	251.83	193.47	0.0
ENSMUSG00000106254	0.11	0.05	0.06	0.11	0.11	0.04	0.02
ENSMUSG00000106258	0.14	0.25	0.1	0.38	0.33	0.21	0.19
ENSMUSG00000106262	0.09	0.06	0.12	0.1	0.09	0.13	0.08
ENSMUSG00000106265	0.0	0.0	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000106271	0.0	0.0	0.0	0.0	0.0	0.0	0.07
ENSMUSG00000106273	0.0	0.46	0.0	0.4	0.21	0.21	0.0
ENSMUSG00000106276	0.0	0.17	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106281	1.74	3.64	12.88	3.85	10.62	6.41	0.0
ENSMUSG00000106282	0.18	0.08	0.06	0.04	0.08	0.1	0.0
ENSMUSG00000106283	0.0	0.0	0.07	0.0	0.0	0.0	0.0
ENSMUSG00000106287	0.17	0.15	0.08	0.12	0.12	0.07	0.03
ENSMUSG00000106288	0.44	0.66	1.0	0.72	1.13	0.77	0.33
ENSMUSG00000106290	0.82	1.1	1.04	1.2	0.97	1.09	0.57
ENSMUSG00000106291	0.28	0.26	0.12	0.31	0.25	0.26	0.11
ENSMUSG00000106294	1.37	1.78	2.42	1.01	1.6	2.08	1.54
ENSMUSG00000106296	0.0	0.0	0.01	0.0	0.0	0.0	0.0
ENSMUSG00000106300	0.01	0.01	0.0	0.0	0.05	0.01	0.08
ENSMUSG00000106303	0.76	0.46	1.32	0.57	0.59	0.59	0.2
ENSMUSG00000106304	0.05	0.0	0.0	0.0	0.0	0.04	0.0
ENSMUSG00000106306	0.0	0.06	0.0	0.0	0.07	0.06	0.0
ENSMUSG00000106310	0.0	0.01	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106311	0.0	0.14	0.0	0.0	0.2	0.0	0.0
ENSMUSG00000106313	0.2	0.22	0.16	0.0	0.2	0.23	0.0
ENSMUSG00000106316	0.0	0.0	0.14	0.0	0.15	0.0	0.0
ENSMUSG00000106317	1.01	0.84	0.84	0.69	0.75	0.84	0.82
ENSMUSG00000106319	0.0	0.03	0.02	0.0	0.03	0.03	0.0
ENSMUSG00000106320	0.01	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106321	0.07	0.0	0.0	0.0	0.07	0.1	0.0
ENSMUSG00000106322	0.0	6.14	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106325	0.0	0.0	0.23	0.0	0.0	0.0	0.0
ENSMUSG00000106332	0.07	0.0	0.06	0.0	0.07	0.05	0.0
ENSMUSG00000106333	0.02	0.0	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000106334	0.18	0.11	0.33	0.17	0.3	0.17	0.0
ENSMUSG00000106337	0.03	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106338	0.0	0.19	0.0	0.0	0.0	0.25	0.0
ENSMUSG00000106339	1.08	0.5	0.94	1.13	0.57	0.63	0.09
ENSMUSG00000106341	0.04	0.04	0.08	0.09	0.1	0.07	0.02
ENSMUSG00000106350	0.0	0.0	0.0	0.02	0.0	0.0	0.0
ENSMUSG00000106352	60.92	59.95	68.1	53.04	46.51	57.33	37.54
ENSMUSG00000106353	0.06	0.05	0.0	0.0	0.0	0.05	0.0
ENSMUSG00000106356	0.0	0.0	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000106357	0.0	0.14	0.44	0.19	0.14	0.12	0.13
ENSMUSG00000106361	0.03	0.04	0.01	0.02	0.02	0.0	0.0
ENSMUSG00000106362	0.0	0.0	0.0	30.74	0.0	0.0	0.0
ENSMUSG00000106364	0.02	0.03	0.02	0.02	0.03	0.02	0.04
ENSMUSG00000106365	1.45	1.2	1.14	1.28	1.5	1.03	1.55
ENSMUSG00000106369	0.25	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106371	0.17	0.12	0.13	0.08	0.04	0.03	0.0
ENSMUSG00000106374	0.08	0.06	0.1	0.11	0.13	0.19	0.0
ENSMUSG00000106375	0.0	0.01	0.0	0.0	0.0	0.01	0.0
ENSMUSG00000106379	0.02	0.02	0.06	0.04	0.01	0.03	0.0
ENSMUSG00000106380	0.0	0.0	0.02	0.0	0.0	0.0	0.0
ENSMUSG00000106383	0.21	0.3	0.29	0.22	0.22	0.19	0.2
ENSMUSG00000106386	0.01	0.01	0.02	0.01	0.0	0.01	0.0
ENSMUSG00000106390	0.07	0.0	0.0	0.0	0.0	0.06	0.0
ENSMUSG00000106391	0.24	0.19	0.39	0.32	0.3	0.23	0.27
ENSMUSG00000106392	0.92	1.72	0.71	1.47	1.5	0.87	0.43
ENSMUSG00000106396	0.0	0.07	0.11	0.06	0.09	0.07	0.0
ENSMUSG00000106397	2.01	0.87	3.33	1.62	1.46	1.01	0.53
ENSMUSG00000106407	0.0	0.0	0.04	0.0	0.36	0.0	0.0
ENSMUSG00000106408	0.02	0.02	0.0	0.02	0.0	0.01	0.0
ENSMUSG00000106411	0.0	0.0	0.0	0.0	0.02	0.01	0.01
ENSMUSG00000106414	0.0	0.0	0.0	0.0	0.03	0.0	0.0
ENSMUSG00000106415	0.05	0.07	0.07	0.07	0.08	0.09	0.02
ENSMUSG00000106416	0.4	0.29	0.49	0.17	0.63	0.28	0.58
ENSMUSG00000106419	0.05	0.0	0.04	0.04	0.04	0.09	0.0
ENSMUSG00000106421	0.09	0.12	0.0	0.15	0.07	0.16	0.0
ENSMUSG00000106424	0.12	0.12	0.0	0.0	0.12	0.11	0.0
ENSMUSG00000106426	0.04	0.0	0.0	0.0	0.0	0.03	0.0
ENSMUSG00000106427	0.14	0.04	0.11	0.15	0.07	0.09	0.07
ENSMUSG00000106430	0.1	0.07	0.07	0.05	0.09	0.11	0.01
ENSMUSG00000106432	0.05	0.04	0.05	0.12	0.08	0.04	0.03
ENSMUSG00000106438	0.07	0.03	0.0	0.03	0.11	0.15	0.0
ENSMUSG00000106440	0.0	0.0	0.0	0.91	0.0	0.0	0.0
ENSMUSG00000106441	0.17	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106443	0.06	0.04	0.05	0.05	0.04	0.04	0.01
ENSMUSG00000106444	0.0	0.0	0.0	0.0	0.09	0.0	0.0
ENSMUSG00000106446	0.03	0.0	0.0	0.0	0.03	0.0	0.0
ENSMUSG00000106447	0.09	0.05	0.07	0.06	0.03	0.06	0.02
ENSMUSG00000106451	0.0	0.06	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106453	0.0	0.0	0.09	0.0	0.0	0.11	0.0
ENSMUSG00000106454	0.59	0.0	0.0	0.0	0.0	0.6	0.0
ENSMUSG00000106456	0.07	0.04	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106457	0.0	0.0	0.0	0.0	0.0	0.01	0.0
ENSMUSG00000106458	0.18	0.14	0.12	0.24	0.13	0.2	0.05
ENSMUSG00000106459	0.0	0.15	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106461	0.0	0.0	0.0	0.0	0.05	0.0	0.02
ENSMUSG00000106464	0.0	0.02	0.0	0.0	0.02	0.0	0.0
ENSMUSG00000106466	0.0	0.13	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000106472	0.0	0.0	0.0	0.05	0.0	0.07	0.0
ENSMUSG00000106475	0.05	0.08	0.1	0.1	0.06	0.07	0.01
ENSMUSG00000106478	0.0	0.0	0.0	0.0	0.38	0.0	0.0
ENSMUSG00000106484	0.05	0.21	0.08	0.07	0.09	0.2	0.0
ENSMUSG00000106489	7.02	0.0	9.7	0.0	0.0	5.25	0.0
ENSMUSG00000106490	0.02	0.0	0.0	0.03	0.0	0.0	0.0
ENSMUSG00000106491	0.0	0.01	0.02	0.01	0.0	0.01	0.0
ENSMUSG00000106492	0.39	0.34	0.12	0.13	0.24	0.13	0.07
ENSMUSG00000106495	0.03	0.0	0.0	0.0	0.0	0.03	0.0
ENSMUSG00000106496	0.0	0.0	0.05	0.0	0.05	0.04	0.0
ENSMUSG00000106497	0.05	0.0	0.04	0.04	0.02	0.05	0.0
